country,player_name,0s,100s,50s,Avg,Ca,HS,Inns,Mat,NO,Runs,S/R,St,Year
PAK,Abdul Qadir,0,0,0,6.8,3,10,9,13,4,34,57.63,0,1988
PAK,Abdul Qadir,2,0,0,16.25,4,41,15,24,7,130,71.43,0,1989
PAK,Abdul Qadir,0,0,0,1,0,1,3,3,0,3,23.08,0,1990
PAK,Abdul Qadir,0,0,0,,0,7*,1,2,1,7,100,0,1993
PAK,Abdul Qadir,6,0,0,15.26,21,41*,68,104,26,641,75.5,0,Overall
PAK,Rahat Ali,0,0,0,,0,0*,1,1,1,0,,0,2012
PAK,Rahat Ali,1,0,0,4,1,6*,5,12,3,8,22.86,0,2015
PAK,Rahat Ali,1,0,0,0,0,0,1,1,0,0,,0,2016
PAK,Rahat Ali,2,0,0,2.67,1,6*,7,14,4,8,21.62,0,Overall
PAK,Saqlain Mushtaq,1,0,0,15,3,30,2,5,0,30,51.72,0,1995
PAK,Saqlain Mushtaq,6,0,0,8.25,9,22*,23,33,7,132,47.65,0,1996
PAK,Saqlain Mushtaq,1,0,0,12.13,9,30*,21,36,6,182,44.61,0,1997
PAK,Saqlain Mushtaq,0,0,0,35.5,5,29,4,14,2,71,89.87,0,1998
PAK,Saqlain Mushtaq,3,0,0,18.8,3,28*,13,23,8,94,51.65,0,1999
PAK,Saqlain Mushtaq,1,0,0,9.91,3,37*,13,18,2,109,49.55,0,2000
PAK,Saqlain Mushtaq,0,0,0,8,3,10,9,15,5,32,37.65,0,2001
PAK,Saqlain Mushtaq,1,0,0,11,5,13*,9,21,5,44,51.16,0,2002
PAK,Saqlain Mushtaq,0,0,0,17,0,12*,4,4,3,17,43.59,0,2003
PAK,Saqlain Mushtaq,13,0,0,11.85,40,37*,98,169,38,711,49.58,0,Overall
PAK,Shahid Saeed,0,0,1,17.67,1,50,6,6,0,106,48.18,0,1989
PAK,Shahid Saeed,0,0,0,15.5,0,17,2,2,0,31,46.27,0,1992
PAK,Shahid Saeed,0,0,0,2,1,3,2,2,0,4,13.79,0,1993
PAK,Shahid Saeed,0,0,1,14.1,2,50,10,10,0,141,44.62,0,Overall
PAK,Irfan Fazil,0,0,0,15,0,15,1,1,0,15,93.75,0,2000
PAK,Irfan Fazil,0,0,0,15,0,15,1,1,0,15,93.75,0,Overall
PAK,Azeem Hafeez,0,0,0,12,0,7,2,2,1,12,100,0,1983
PAK,Azeem Hafeez,1,0,0,10,2,7*,4,8,3,10,32.26,0,1984
PAK,Azeem Hafeez,0,0,0,23,1,15,4,5,3,23,37.7,0,1985
PAK,Azeem Hafeez,1,0,0,15,3,15,10,15,7,45,43.27,0,Overall
PAK,Taufeeq Umar,0,0,0,14,2,18,2,2,0,28,58.33,0,2001
PAK,Taufeeq Umar,0,0,2,38,2,76,4,4,0,152,65.52,0,2002
PAK,Taufeeq Umar,0,0,1,24.6,4,81*,11,11,1,246,52.45,0,2003
PAK,Taufeeq Umar,0,0,0,18,1,18,1,1,0,18,105.88,0,2004
PAK,Taufeeq Umar,0,0,0,3,0,3,1,1,0,3,25,0,2005
PAK,Taufeeq Umar,0,0,0,19,0,31,3,3,0,57,48.72,0,2011
PAK,Taufeeq Umar,0,0,3,24,9,81*,22,22,1,504,56.31,0,Overall
PAK,Tanvir Ahmed,0,0,0,18,1,18,1,2,0,18,150,0,2011
PAK,Tanvir Ahmed,0,0,0,18,1,18,1,2,0,18,150,0,Overall
PAK,Raza Hasan,1,0,0,0,0,0,1,1,0,0,,0,2014
PAK,Raza Hasan,1,0,0,0,0,0,1,1,0,0,,0,Overall
PAK,Shoaib Malik,1,0,0,7.5,3,12,3,5,1,15,150,0,1999
PAK,Shoaib Malik,0,0,0,18,3,28,3,5,1,36,42.86,0,2000
PAK,Shoaib Malik,1,0,0,23.5,2,44,5,9,1,94,67.14,0,2001
PAK,Shoaib Malik,0,2,0,41,4,115,10,12,1,369,61.09,0,2002
PAK,Shoaib Malik,0,0,3,28.18,6,82*,24,27,2,620,92.95,0,2003
PAK,Shoaib Malik,4,2,6,37.29,12,143,27,27,3,895,81.81,0,2004
PAK,Shoaib Malik,0,0,7,33.89,6,75,20,22,2,610,76.25,0,2005
PAK,Shoaib Malik,3,1,3,33.58,10,108,22,22,3,638,78.19,0,2006
PAK,Shoaib Malik,0,0,5,41.59,6,89,20,21,3,707,78.47,0,2007
PAK,Shoaib Malik,0,1,6,48.64,10,125*,17,20,3,681,92.03,0,2008
PAK,Shoaib Malik,1,1,1,27.33,3,128,16,17,1,410,75.09,0,2009
PAK,Shoaib Malik,0,0,0,22.6,3,39,5,5,0,113,63.13,0,2010
PAK,Shoaib Malik,2,0,0,5.83,2,17,6,8,0,35,54.69,0,2011
PAK,Shoaib Malik,0,0,0,32,0,34*,3,4,1,64,70.33,0,2012
PAK,Shoaib Malik,1,0,0,22.56,5,43,12,12,3,203,73.55,0,2013
PAK,Shoaib Malik,0,1,4,67.44,6,112,15,15,6,607,108.39,0,2015
PAK,Shoaib Malik,0,0,3,39.13,5,90,9,9,1,313,100,0,2016
PAK,Shoaib Malik,0,1,3,57.33,4,101*,15,17,6,516,93.99,0,2017
PAK,Shoaib Malik,0,0,2,29.83,4,78,14,17,2,358,75.37,0,2018
PAK,Shoaib Malik,2,0,1,20.83,4,60,12,13,0,250,86.51,0,2019
PAK,Shoaib Malik,15,9,44,34.56,98,143,258,287,40,7534,81.91,0,Overall
PAK,Mohammad Nawaz,0,0,1,28.4,1,53,7,8,2,142,95.3,0,2016
PAK,Mohammad Nawaz,0,0,0,1,0,1,1,1,0,1,11.11,0,2017
PAK,Mohammad Nawaz,0,0,0,18.67,3,23,4,5,1,56,101.82,0,2018
PAK,Mohammad Nawaz,0,0,0,,1,0,0,1,0,0,,0,2019
PAK,Mohammad Nawaz,0,0,1,22.11,5,53,12,15,3,199,93.43,0,Overall
PAK,Sohail Tanvir,2,0,0,13.25,5,26,7,8,3,53,120.45,0,2007
PAK,Sohail Tanvir,0,0,1,18,2,59,8,19,2,108,100.93,0,2008
PAK,Sohail Tanvir,0,0,0,7,1,11,3,4,0,21,53.85,0,2009
PAK,Sohail Tanvir,0,0,0,21.5,2,30,8,12,4,86,90.53,0,2011
PAK,Sohail Tanvir,1,0,0,3.75,1,11,4,7,0,15,51.72,0,2012
PAK,Sohail Tanvir,0,0,0,10.67,2,31,6,8,0,64,65.31,0,2013
PAK,Sohail Tanvir,0,0,0,26,2,17*,4,4,2,52,113.04,0,2014
PAK,Sohail Tanvir,3,0,1,13.76,15,59,40,62,11,399,87.12,0,Overall
PAK,Shabbir Ahmed,0,0,0,,2,0,0,3,0,0,,0,1999
PAK,Shabbir Ahmed,0,0,0,,0,0,0,2,0,0,,0,2000
PAK,Shabbir Ahmed,0,0,0,1.5,4,2,5,11,1,6,33.33,0,2003
PAK,Shabbir Ahmed,0,0,0,3,2,2,5,13,4,3,30,0,2004
PAK,Shabbir Ahmed,0,0,0,1,2,1,1,3,0,1,,0,2005
PAK,Shabbir Ahmed,0,0,0,1.67,10,2,11,32,5,10,34.48,0,Overall
PAK,Naved Anjum,0,0,0,20.33,0,30,3,4,0,61,87.14,0,1984
PAK,Naved Anjum,0,0,0,9,0,17*,4,4,1,27,47.37,0,1988
PAK,Naved Anjum,1,0,0,8.33,0,12*,5,5,2,25,92.59,0,1992
PAK,Naved Anjum,1,0,0,12.56,0,30,12,13,3,113,73.38,0,Overall
PAK,Mohammad Irfan,0,0,0,,0,3*,1,2,1,3,60,0,2010
PAK,Mohammad Irfan,0,0,0,,0,0,0,1,0,0,,0,2012
PAK,Mohammad Irfan,3,0,0,3.6,5,4*,14,24,9,18,31.03,0,2013
PAK,Mohammad Irfan,2,0,0,4.5,3,12,7,11,3,18,64.29,0,2014
PAK,Mohammad Irfan,2,0,0,4.5,1,4*,9,19,7,9,17.65,0,2015
PAK,Mohammad Irfan,1,0,0,0,2,0*,2,3,1,0,,0,2016
PAK,Mohammad Irfan,8,0,0,4,11,12,33,60,21,48,32.21,0,Overall
PAK,Haroon Rashid,0,0,0,5,1,5,1,1,0,5,18.52,0,1977
PAK,Haroon Rashid,0,0,0,10.5,1,20,2,2,0,21,33.87,0,1978
PAK,Haroon Rashid,0,0,0,23,0,37*,4,4,1,69,51.11,0,1979
PAK,Haroon Rashid,0,0,1,35.5,1,63*,3,5,1,71,77.17,0,1982
PAK,Haroon Rashid,0,0,1,20.75,3,63*,10,12,2,166,52.53,0,Overall
PAK,Wajahatullah Wasti,1,0,1,25.46,3,84,13,13,0,331,49.48,0,1999
PAK,Wajahatullah Wasti,0,0,0,9,2,10,2,2,0,18,40.91,0,2000
PAK,Wajahatullah Wasti,1,0,1,23.27,5,84,15,15,0,349,48.95,0,Overall
PAK,Shadab Kabir,3,0,0,0,1,0,3,3,0,0,,0,1996
PAK,Shadab Kabir,3,0,0,0,1,0,3,3,0,0,,0,Overall
PAK,Naeem Ahmed,0,0,0,,1,0*,1,1,1,0,,0,1978
PAK,Naeem Ahmed,0,0,0,,1,0*,1,1,1,0,,0,Overall
PNG,Chad Soper,0,0,0,9,2,16,3,3,0,27,45,0,2016
PNG,Chad Soper,1,0,0,15.33,0,24*,5,5,2,46,53.49,0,2017
PNG,Chad Soper,0,0,0,21,0,39,4,4,0,84,60.87,0,2018
PNG,Chad Soper,0,0,0,21.6,3,29*,7,8,2,108,50.94,0,2019
PNG,Chad Soper,1,0,0,17.67,5,39,19,20,4,265,53.43,0,Overall
PNG,Alei Nao,0,0,0,40.5,3,46,7,9,5,81,109.46,0,2017
PNG,Alei Nao,0,0,0,,1,2*,3,3,3,4,66.67,0,2018
PNG,Alei Nao,0,0,0,,2,5*,1,1,1,5,166.67,0,2019
PNG,Alei Nao,0,0,0,45,6,46,11,13,9,90,108.43,0,Overall
PNG,Pipi Raho,0,0,0,,1,0,0,1,0,0,,0,2014
PNG,Pipi Raho,0,0,0,,1,0,0,1,0,0,,0,Overall
PNG,Mahuru Dai,0,0,0,9.5,1,17,2,2,0,19,105.56,0,2014
PNG,Mahuru Dai,0,0,1,46,1,76*,3,3,1,92,84.4,0,2016
PNG,Mahuru Dai,1,0,2,32.5,5,63*,9,9,1,260,77.38,0,2017
PNG,Mahuru Dai,0,0,0,20.75,1,35,4,4,0,83,68.03,0,2018
PNG,Mahuru Dai,1,0,3,28.38,8,76*,18,18,2,454,77.61,0,Overall
PNG,Nosaina Pokana,1,0,0,2.25,0,5,4,5,0,9,24.32,0,2017
PNG,Nosaina Pokana,0,0,0,43,6,11*,5,9,4,43,62.32,0,2019
PNG,Nosaina Pokana,1,0,0,10.4,6,11*,9,14,4,52,49.06,0,Overall
PNG,Jason Kila,0,0,0,17,1,21,2,2,0,34,87.18,0,2018
PNG,Jason Kila,1,0,0,10,0,12,4,4,2,20,83.33,0,2019
PNG,Jason Kila,1,0,0,13.5,1,21,6,6,2,54,85.71,0,Overall
PNG,Lega Siaka,0,1,0,70,2,109,2,2,0,140,88.61,0,2014
PNG,Lega Siaka,0,0,0,23,0,36,3,3,0,69,101.47,0,2016
PNG,Lega Siaka,0,0,0,9.88,0,27,8,8,0,79,58.96,0,2017
PNG,Lega Siaka,2,0,0,0.67,1,2,3,3,0,2,11.76,0,2018
PNG,Lega Siaka,2,0,1,20.22,5,62,9,9,0,182,73.09,0,2019
PNG,Lega Siaka,4,1,1,18.88,8,109,25,25,0,472,75.4,0,Overall
PNG,Sese Bau,0,0,0,30.67,2,44,3,3,0,92,76.03,0,2016
PNG,Sese Bau,2,0,1,23.44,2,59,9,9,0,211,61.7,0,2017
PNG,Sese Bau,2,0,0,3,2,9,4,4,0,12,28.57,0,2018
PNG,Sese Bau,0,0,0,15.75,1,27*,5,5,1,63,64.95,0,2019
PNG,Sese Bau,4,0,1,18.9,7,59,21,21,1,378,62.79,0,Overall
PNG,Assad Vala,0,0,0,8,2,10,2,2,0,16,69.57,0,2014
PNG,Assad Vala,0,0,1,38,1,70,3,3,0,114,85.71,0,2016
PNG,Assad Vala,1,0,0,17.22,3,49,9,9,0,155,54.96,0,2017
PNG,Assad Vala,0,0,1,22,3,57,4,4,0,88,55.7,0,2018
PNG,Assad Vala,0,1,0,40.67,7,104,9,9,0,366,75.31,0,2019
PNG,Assad Vala,1,1,2,27.37,16,104,27,27,0,739,68.3,0,Overall
PNG,Norman Vanua,0,0,0,,0,0,0,1,0,0,,0,2014
PNG,Norman Vanua,1,0,0,8,0,8*,2,3,1,8,50,0,2016
PNG,Norman Vanua,1,0,0,18.5,4,24,5,6,1,74,84.09,0,2017
PNG,Norman Vanua,0,0,0,17,1,35,4,4,0,68,119.3,0,2018
PNG,Norman Vanua,0,0,0,13,3,30,9,9,1,104,81.25,0,2019
PNG,Norman Vanua,2,0,0,14.94,8,35,20,23,3,254,87.89,0,Overall
PNG,Willie Gavera,0,0,0,,0,0,0,2,0,0,,0,2014
PNG,Willie Gavera,0,0,0,,0,4*,1,1,1,4,66.67,0,2016
PNG,Willie Gavera,0,0,0,,0,0,0,1,0,0,,0,2017
PNG,Willie Gavera,0,0,0,,0,4*,1,4,1,4,66.67,0,Overall
PNG,Charles Amini,1,0,1,61,1,61*,2,2,1,61,89.71,0,2014
PNG,Charles Amini,0,0,0,15,1,24,4,4,0,60,61.22,0,2018
PNG,Charles Amini,0,0,1,19.44,7,53,9,9,0,175,66.29,0,2019
PNG,Charles Amini,1,0,2,21.14,9,61*,15,15,1,296,68.84,0,Overall
PNG,Vani Morea,0,0,2,119,1,65*,2,2,1,119,82.64,0,2014
PNG,Vani Morea,0,0,0,13.67,1,35,3,3,0,41,46.07,0,2016
PNG,Vani Morea,0,0,1,28,4,52,5,5,0,140,67.63,0,2017
PNG,Vani Morea,1,0,0,4.33,1,12,3,3,0,13,65,0,2018
PNG,Vani Morea,1,0,3,26.08,7,65*,13,13,1,313,68.04,0,Overall
PNG,Dogodo Bau,0,0,0,16.67,2,34,3,3,0,50,63.29,1,2016
PNG,Dogodo Bau,2,0,0,20,4,46,7,7,1,120,50,1,2017
PNG,Dogodo Bau,2,0,0,18.89,6,46,10,10,1,170,53.29,2,Overall
PNG,Simon Atai,0,0,0,24,0,24,1,2,0,24,42.11,0,2019
PNG,Simon Atai,0,0,0,24,0,24,1,2,0,24,42.11,0,Overall
PNG,John Reva,0,0,0,1,0,1,1,2,0,1,12.5,0,2016
PNG,John Reva,1,0,0,11.6,0,36,5,6,0,58,84.06,0,2017
PNG,John Reva,0,0,0,,1,3*,1,1,1,3,50,0,2018
PNG,John Reva,1,0,0,10.33,1,36,7,9,1,62,74.7,0,Overall
PNG,Damien Ravu,0,0,0,3,1,5,3,3,1,6,35.29,0,2017
PNG,Damien Ravu,1,0,0,0,0,0,1,1,0,0,,0,2018
PNG,Damien Ravu,1,0,0,44,1,38*,3,4,2,44,77.19,0,2019
PNG,Damien Ravu,2,0,0,12.5,2,38*,7,8,3,50,63.29,0,Overall
PNG,Tony Ura,0,0,0,8.5,2,15,2,2,0,17,43.59,0,2014
PNG,Tony Ura,0,0,0,13,2,20,3,3,0,39,62.9,0,2016
PNG,Tony Ura,1,0,1,23.89,3,61,9,9,0,215,73.63,0,2017
PNG,Tony Ura,0,1,0,79,0,151,3,3,0,237,96.34,0,2018
PNG,Tony Ura,1,0,1,23.33,4,54,9,9,0,210,83,0,2019
PNG,Tony Ura,2,1,2,27.62,11,151,26,26,0,718,80.49,0,Overall
PNG,Christopher Amini,0,0,0,,1,3*,1,2,1,3,100,0,2014
PNG,Christopher Amini,0,0,0,,1,3*,1,2,1,3,100,0,Overall
PNG,Kiplin Doriga,1,0,1,44.67,1,89*,4,4,1,134,69.07,0,2017
PNG,Kiplin Doriga,0,0,0,5,1,5,1,1,0,5,71.43,0,2018
PNG,Kiplin Doriga,0,0,0,15.29,2,39*,8,9,1,107,57.22,1,2019
PNG,Kiplin Doriga,1,0,1,22.36,4,89*,13,14,2,246,63.4,1,Overall
PNG,Gaudi Toka,0,0,0,17.17,4,29,6,7,0,103,54.21,0,2019
PNG,Gaudi Toka,0,0,0,17.17,4,29,6,7,0,103,54.21,0,Overall
PNG,Riley Hekure,0,0,0,2,0,2,1,1,0,2,25,0,2019
PNG,Riley Hekure,0,0,0,2,0,2,1,1,0,2,25,0,Overall
PNG,Hiri Hiri,0,0,0,13,0,11,3,3,1,26,39.39,0,2016
PNG,Hiri Hiri,1,0,0,30.5,1,31*,4,4,2,61,85.92,0,2019
PNG,Hiri Hiri,1,0,0,21.75,1,31*,7,7,3,87,63.5,0,Overall
PNG,Jack Vare,0,0,0,16,2,9,2,2,1,16,133.33,0,2014
PNG,Jack Vare,0,0,0,11.75,1,28,4,4,0,47,83.93,3,2017
PNG,Jack Vare,0,0,0,6,3,13,3,3,0,18,42.86,0,2018
PNG,Jack Vare,0,0,0,10.13,6,28,9,9,1,81,73.64,3,Overall
SCO,Joshua Davey,0,0,0,11.5,2,24,4,4,0,46,45.1,0,2010
SCO,Joshua Davey,0,0,0,33.67,2,48*,4,4,1,101,64.33,0,2011
SCO,Joshua Davey,0,0,0,23,0,23,1,1,0,23,50,0,2012
SCO,Joshua Davey,0,0,1,42,1,64,2,2,0,84,74.34,0,2013
SCO,Joshua Davey,1,0,0,14.67,0,40,3,4,0,44,54.32,0,2014
SCO,Joshua Davey,0,0,1,32.5,3,53*,8,9,4,130,84.97,0,2015
SCO,Joshua Davey,0,0,0,24,1,24,1,2,0,24,114.29,0,2016
SCO,Joshua Davey,0,0,0,6.33,0,8,3,3,0,19,45.24,0,2017
SCO,Joshua Davey,1,0,0,26,1,26*,2,2,1,26,96.3,0,2019
SCO,Joshua Davey,2,0,2,22.59,10,64,28,31,6,497,66.98,0,Overall
SCO,Neil Carter,1,0,0,0,0,0,1,3,0,0,,0,2013
SCO,Neil Carter,1,0,0,0,0,0,1,3,0,0,,0,Overall
SCO,Matthew Cross,0,0,1,12.57,18,55,7,7,0,88,77.19,0,2014
SCO,Matthew Cross,0,0,0,15.56,13,28,9,10,0,140,77.35,1,2015
SCO,Matthew Cross,0,0,0,12.5,11,24,4,7,0,50,74.63,0,2016
SCO,Matthew Cross,0,0,1,25,12,91,8,8,0,200,68.97,2,2017
SCO,Matthew Cross,0,2,0,38.7,8,114,11,11,1,387,86.19,0,2018
SCO,Matthew Cross,0,0,3,30.11,6,59,9,9,0,271,62.3,1,2019
SCO,Matthew Cross,0,2,5,24.17,68,114,48,52,1,1136,73.96,4,Overall
SCO,Alec Davies,1,0,0,20.75,2,32,5,5,1,83,53.9,1,1999
SCO,Alec Davies,1,0,0,20.75,2,32,5,5,1,83,53.9,1,Overall
SCO,Ryan Flannigan,1,0,0,0,0,0,1,1,0,0,,0,2010
SCO,Ryan Flannigan,1,0,0,0,0,0,1,1,0,0,,0,Overall
SCO,Jan Stander,1,0,0,12,1,22*,4,4,1,36,69.23,0,2009
SCO,Jan Stander,0,0,0,8,0,8,1,1,0,8,34.78,0,2012
SCO,Jan Stander,1,0,0,11,1,22*,5,5,1,44,58.67,0,Overall
SCO,Moneeb Iqbal,0,0,0,10.5,0,15,2,2,0,21,53.85,0,2009
SCO,Moneeb Iqbal,2,0,1,27,1,63,8,8,3,135,56.72,0,2010
SCO,Moneeb Iqbal,0,0,0,36,0,26*,2,2,1,36,43.37,0,2013
SCO,Moneeb Iqbal,0,0,0,,0,0,0,1,0,0,,0,2014
SCO,Moneeb Iqbal,2,0,1,24,1,63,12,13,4,192,53.33,0,Overall
SCO,Ian Stanger,0,0,0,11.75,2,27,4,4,0,47,32.64,0,1999
SCO,Ian Stanger,0,0,0,3,0,3,1,1,0,3,50,0,2006
SCO,Ian Stanger,0,0,0,10,2,27,5,5,0,50,33.33,0,Overall
SCO,Craig Wallace,0,0,0,,1,0,0,1,0,0,,1,2012
SCO,Craig Wallace,0,0,1,24.2,1,52,5,6,0,121,123.47,0,2016
SCO,Craig Wallace,0,0,2,26.6,0,58,5,6,0,133,86.36,0,2017
SCO,Craig Wallace,1,0,0,9.25,9,34,8,9,0,74,77.89,1,2018
SCO,Craig Wallace,0,0,1,30.8,2,53*,6,6,1,154,86.03,0,2019
SCO,Craig Wallace,1,0,4,20.96,13,58,24,28,1,482,91.63,2,Overall
SCO,Greig Williamson,0,0,0,5.5,0,10,2,2,0,11,31.43,0,1999
SCO,Greig Williamson,0,0,0,5.5,0,10,2,2,0,11,31.43,0,Overall
SCO,Navdeep Poonia,2,0,0,8.67,1,26,3,3,0,26,78.79,0,2006
SCO,Navdeep Poonia,3,0,1,14.36,3,67,11,11,0,158,66.39,0,2007
SCO,Navdeep Poonia,1,0,0,7.5,0,15,2,2,0,15,39.47,0,2008
SCO,Navdeep Poonia,1,0,0,7.6,3,22,5,5,0,38,55.88,0,2009
SCO,Navdeep Poonia,7,0,1,11.29,7,67,21,21,0,237,62.86,0,Overall
SCO,Kyle Coetzer,1,0,0,0,0,0,1,1,0,0,,0,2008
SCO,Kyle Coetzer,0,0,0,27,2,44,3,3,0,81,77.14,0,2009
SCO,Kyle Coetzer,0,0,1,51,1,51,1,1,0,51,80.95,0,2010
SCO,Kyle Coetzer,0,0,3,84,3,89*,4,4,1,252,85.71,0,2011
SCO,Kyle Coetzer,0,0,0,4,0,4,1,1,0,4,80,0,2012
SCO,Kyle Coetzer,0,1,1,56.4,2,133,5,5,0,282,80.8,0,2013
SCO,Kyle Coetzer,0,0,0,8,0,8,1,1,0,8,57.14,0,2014
SCO,Kyle Coetzer,2,1,1,32.56,1,156,9,10,0,293,83.95,0,2015
SCO,Kyle Coetzer,1,1,1,43.17,1,127,6,7,0,259,107.92,0,2016
SCO,Kyle Coetzer,0,1,2,48.75,4,109,8,8,0,390,93.08,0,2017
SCO,Kyle Coetzer,0,0,3,43.63,2,75,9,9,1,349,93.57,0,2018
SCO,Kyle Coetzer,1,0,5,48.89,2,96,9,9,0,440,76.12,0,2019
SCO,Kyle Coetzer,5,4,17,43.8,18,156,57,59,2,2409,86.19,0,Overall
SCO,Dylan Budge,0,0,0,11,0,11,1,1,0,11,122.22,0,2018
SCO,Dylan Budge,0,0,0,25.5,0,27,2,2,0,51,83.61,0,2019
SCO,Dylan Budge,0,0,0,20.67,0,27,3,3,0,62,88.57,0,Overall
SCO,Freddie Coleman,1,0,0,5.6,2,10,5,5,0,28,34.57,0,2013
SCO,Freddie Coleman,0,0,0,20.8,1,40,5,6,0,104,67.1,0,2014
SCO,Freddie Coleman,1,0,1,19.75,5,70,4,5,0,79,73.15,0,2015
SCO,Freddie Coleman,2,0,1,15.07,8,70,14,16,0,211,61.34,0,Overall
SCO,Ross Lyons,0,0,0,28,1,28,2,4,1,28,59.57,0,2006
SCO,Ross Lyons,0,0,0,49,2,23*,6,9,5,49,62.82,0,2007
SCO,Ross Lyons,0,0,0,,0,3*,1,1,1,3,300,0,2008
SCO,Ross Lyons,0,0,0,6,0,6,1,2,0,6,42.86,0,2009
SCO,Ross Lyons,0,0,0,4,1,2*,4,9,3,4,57.14,0,2010
SCO,Ross Lyons,0,0,0,22.5,4,28,14,25,10,90,61.22,0,Overall
SCO,Craig Wright,2,0,0,11,0,18,4,4,1,33,61.11,0,2006
SCO,Craig Wright,0,0,0,19,1,37,11,12,2,171,79.91,0,2007
SCO,Craig Wright,0,0,0,12,0,12,1,2,0,12,54.55,0,2008
SCO,Craig Wright,0,0,0,12,0,19,2,2,0,24,39.34,0,2009
SCO,Craig Wright,2,0,0,16,1,37,18,20,3,240,68.38,0,Overall
SCO,Calum MacLeod,0,0,0,,0,10*,1,1,1,10,90.91,0,2008
SCO,Calum MacLeod,1,0,0,1,0,2,2,3,0,2,25,0,2009
SCO,Calum MacLeod,1,0,0,17,4,35,4,4,0,68,69.39,0,2011
SCO,Calum MacLeod,0,0,1,,0,99*,1,1,1,99,77.95,0,2012
SCO,Calum MacLeod,1,0,0,15.14,2,39,7,7,0,106,46.09,0,2013
SCO,Calum MacLeod,1,2,0,57.67,2,175,7,7,1,346,100.58,0,2014
SCO,Calum MacLeod,4,0,0,5.89,4,22,9,10,0,53,59.55,0,2015
SCO,Calum MacLeod,0,2,1,62.2,3,103,5,5,0,311,87.11,0,2016
SCO,Calum MacLeod,0,1,2,46.29,3,154,8,8,1,324,76.24,0,2017
SCO,Calum MacLeod,0,2,2,59.33,5,157*,11,11,2,534,99.81,0,2018
SCO,Calum MacLeod,0,1,2,35.78,8,100,9,9,0,322,80.7,0,2019
SCO,Calum MacLeod,8,8,8,37.5,31,175,64,66,6,2175,82.92,0,Overall
SCO,Michael Jones,0,0,2,38.8,2,87,5,5,0,194,71.59,0,2018
SCO,Michael Jones,0,0,1,29,1,52,3,3,0,87,66.92,0,2019
SCO,Michael Jones,0,0,3,35.13,3,87,8,8,0,281,70.07,0,Overall
SCO,Fraser Watts,0,0,0,16.33,1,29,3,3,0,49,60.49,0,2006
SCO,Fraser Watts,0,0,4,25.4,3,70,15,15,0,381,58.98,0,2007
SCO,Fraser Watts,2,0,0,4.67,0,14,3,4,0,14,51.85,0,2008
SCO,Fraser Watts,1,1,0,32,2,101,4,4,0,128,84.21,0,2009
SCO,Fraser Watts,0,0,4,62.4,1,98,6,6,1,312,59.2,0,2010
SCO,Fraser Watts,1,0,1,22.5,0,54,4,4,0,90,71.43,0,2011
SCO,Fraser Watts,4,1,9,28.65,7,101,35,36,1,974,62.48,0,Overall
SCO,Glenn Rogers,0,0,0,40,1,20*,2,2,1,40,39.22,0,2006
SCO,Glenn Rogers,0,0,0,13.67,1,26,5,8,2,41,62.12,0,2007
SCO,Glenn Rogers,1,0,0,0,0,0,1,3,0,0,,0,2008
SCO,Glenn Rogers,1,0,0,16.2,2,26,8,13,3,81,47.93,0,Overall
SCO,David Murphy,0,0,0,11.6,8,20*,7,8,2,58,49.15,3,2013
SCO,David Murphy,0,0,0,11.6,8,20*,7,8,2,58,49.15,3,Overall
SCO,George Salmond,0,0,0,11.4,1,31,5,5,0,57,52.29,0,1999
SCO,George Salmond,0,0,0,11.4,1,31,5,5,0,57,52.29,0,Overall
SCO,Michael Allingham,0,0,0,3.67,1,6,3,3,0,11,11.46,0,1999
SCO,Michael Allingham,0,0,0,3.67,1,6,3,3,0,11,11.46,0,Overall
SCO,Stuart Chalmers,0,0,0,,0,9*,1,2,1,9,64.29,0,2009
SCO,Stuart Chalmers,0,0,0,,0,9*,1,2,1,9,64.29,0,Overall
SCO,Ryan Watson,1,0,1,34.25,2,80,4,4,0,137,91.95,0,2006
SCO,Ryan Watson,0,1,2,35,6,123*,17,17,1,560,69.48,0,2007
SCO,Ryan Watson,2,0,2,30.5,3,54*,6,6,2,122,88.41,0,2008
SCO,Ryan Watson,0,0,1,22.83,2,74,7,7,1,137,72.11,0,2009
SCO,Ryan Watson,1,0,0,0,1,0,1,1,0,0,,0,2010
SCO,Ryan Watson,4,1,6,30.84,14,123*,35,35,4,956,74.34,0,Overall
SCO,Safyaan Sharif,0,0,0,,1,9*,2,3,2,10,43.48,0,2011
SCO,Safyaan Sharif,0,0,0,19.5,0,26,3,3,1,39,105.41,0,2013
SCO,Safyaan Sharif,0,0,0,16,1,18,3,5,1,32,66.67,0,2014
SCO,Safyaan Sharif,0,0,0,,0,0,0,1,0,0,,0,2015
SCO,Safyaan Sharif,0,0,0,9,4,12*,4,7,2,18,62.07,0,2016
SCO,Safyaan Sharif,1,0,0,11.25,3,16*,6,7,2,45,73.77,0,2017
SCO,Safyaan Sharif,1,0,0,13.4,1,34,7,10,2,67,65.69,0,2018
SCO,Safyaan Sharif,1,0,0,39,1,26*,8,8,6,78,82.98,0,2019
SCO,Safyaan Sharif,3,0,0,17,11,34,33,44,16,289,73.35,0,Overall
SCO,Iain Philip,1,0,0,6.67,4,17,3,3,0,20,22.47,0,1999
SCO,Iain Philip,1,0,0,6.67,4,17,3,3,0,20,22.47,0,Overall
